"","prec","tmax","tmin","id","lectivo","fest","hora","intensidad","carga","dia","mes","anio"
"13489",FALSE,21,14,S4590,Si,V,21:30,29,4,Fri,Oct, 2016
"13490",FALSE,21,14,S4590,Si,V,21:45,20,4,Fri,Oct, 2016
"13491",FALSE,21,14,S4590,Si,V,22:00,26,4,Fri,Oct, 2016
"13492",FALSE,21,14,S4590,Si,V,22:30,20,4,Fri,Oct, 2016
"13493",FALSE,21,14,S4590,Si,V,22:45,20,1,Fri,Oct, 2016
"13494",FALSE,21,14,S4590,Si,V,23:00,20,4,Fri,Oct, 2016
"13495",FALSE,21,14,S4590,Si,V,23:15,20,4,Fri,Oct, 2016
"13496",FALSE,21,14,S4590,Si,V,23:30,20,4,Fri,Oct, 2016
"13497",FALSE,21,14,S4590,Si,V,23:45,20,4,Fri,Oct, 2016
"13523",FALSE,21,12,S4590,Si,F,07:00,20,2,Sat,Oct, 2016
"13524",FALSE,21,12,S4590,Si,F,07:15,20,4,Sat,Oct, 2016
"13525",FALSE,21,12,S4590,Si,F,07:30,20,4,Sat,Oct, 2016
"13526",FALSE,21,12,S4590,Si,F,09:00,20,4,Sat,Oct, 2016
"13527",FALSE,21,12,S4590,Si,F,09:15,20,3,Sat,Oct, 2016
"13528",FALSE,21,12,S4590,Si,F,10:00,24,4,Sat,Oct, 2016
"13529",FALSE,21,12,S4590,Si,F,10:15,20,4,Sat,Oct, 2016
"13530",FALSE,21,12,S4590,Si,F,10:30,20,1,Sat,Oct, 2016
"13531",FALSE,21,12,S4590,Si,F,10:45,20,4,Sat,Oct, 2016
"13532",FALSE,21,12,S4590,Si,F,11:00,20,2,Sat,Oct, 2016
"13533",FALSE,21,12,S4590,Si,F,11:45,20,4,Sat,Oct, 2016
"13534",FALSE,21,12,S4590,Si,F,12:00,26,4,Sat,Oct, 2016
"13535",FALSE,21,12,S4590,Si,F,12:15,20,3,Sat,Oct, 2016
"13536",FALSE,21,12,S4590,Si,F,12:30,20,3,Sat,Oct, 2016
"13537",FALSE,21,12,S4590,Si,F,12:45,20,2,Sat,Oct, 2016
"13538",FALSE,21,12,S4590,Si,F,13:15,40,9,Sat,Oct, 2016
"13539",FALSE,21,12,S4590,Si,F,14:00,20,4,Sat,Oct, 2016
"13540",FALSE,21,12,S4590,Si,F,14:30,20,4,Sat,Oct, 2016
"13541",FALSE,21,12,S4590,Si,F,15:15,20,4,Sat,Oct, 2016
"13542",FALSE,21,12,S4590,Si,F,15:30,20,4,Sat,Oct, 2016
"13543",FALSE,21,12,S4590,Si,F,15:45,20,4,Sat,Oct, 2016
"13544",FALSE,21,12,S4590,Si,F,16:00,20,4,Sat,Oct, 2016
"13545",FALSE,21,12,S4590,Si,F,17:15,20,4,Sat,Oct, 2016
"13546",FALSE,21,12,S4590,Si,F,17:30,20,4,Sat,Oct, 2016
"13547",FALSE,21,12,S4590,Si,F,18:45,20,4,Sat,Oct, 2016
"13548",FALSE,21,12,S4590,Si,F,19:00,23,2,Sat,Oct, 2016
"13549",FALSE,21,12,S4590,Si,F,19:45,20,4,Sat,Oct, 2016
"13550",FALSE,21,12,S4590,Si,F,20:00,20,4,Sat,Oct, 2016
"13551",FALSE,21,12,S4590,Si,F,20:15,20,4,Sat,Oct, 2016
"13552",FALSE,21,12,S4590,Si,F,20:30,20,3,Sat,Oct, 2016
"13553",FALSE,21,12,S4590,Si,F,20:45,20,4,Sat,Oct, 2016
"13554",FALSE,21,12,S4590,Si,F,23:15,20,4,Sat,Oct, 2016
"13581",FALSE,22,9,S4590,Si,F,07:15,24,4,Sun,Oct, 2016
"13582",FALSE,22,9,S4590,Si,F,07:30,20,4,Sun,Oct, 2016
"13583",FALSE,22,9,S4590,Si,F,08:45,20,4,Sun,Oct, 2016
"13584",FALSE,22,9,S4590,Si,F,10:15,20,4,Sun,Oct, 2016
"13585",FALSE,22,9,S4590,Si,F,11:15,20,4,Sun,Oct, 2016
"13586",FALSE,22,9,S4590,Si,F,11:30,20,3,Sun,Oct, 2016
"13587",FALSE,22,9,S4590,Si,F,11:45,20,2,Sun,Oct, 2016
"13588",FALSE,22,9,S4590,Si,F,12:30,20,4,Sun,Oct, 2016
"13589",FALSE,22,9,S4590,Si,F,13:15,20,4,Sun,Oct, 2016
"13590",FALSE,22,9,S4590,Si,F,14:00,20,4,Sun,Oct, 2016
"13591",FALSE,22,9,S4590,Si,F,15:00,20,4,Sun,Oct, 2016
"13592",FALSE,22,9,S4590,Si,F,16:30,20,4,Sun,Oct, 2016
"13593",FALSE,22,9,S4590,Si,F,17:15,20,4,Sun,Oct, 2016
"13594",FALSE,22,9,S4590,Si,F,18:15,20,4,Sun,Oct, 2016
"13595",FALSE,22,9,S4590,Si,F,18:30,20,4,Sun,Oct, 2016
"13596",FALSE,22,9,S4590,Si,F,18:45,20,4,Sun,Oct, 2016
"13597",FALSE,22,9,S4590,Si,F,19:00,20,4,Sun,Oct, 2016
"13598",FALSE,22,9,S4590,Si,F,19:15,20,4,Sun,Oct, 2016
"13599",FALSE,22,9,S4590,Si,F,20:00,20,4,Sun,Oct, 2016
"13600",FALSE,22,9,S4590,Si,F,22:45,20,4,Sun,Oct, 2016
"13626",FALSE,21,8,S4590,Si,V,07:00,20,3,Mon,Oct,2016
"13627",FALSE,21,8,S4590,Si,V,07:15,20,1,Mon,Oct,2016
"13629",FALSE,21,8,S4590,Si,V,07:30,33,4,Mon,Oct,2016
"13630",FALSE,21,8,S4590,Si,V,07:45,20,4,Mon,Oct,2016
"13631",FALSE,21,8,S4590,Si,V,08:00,20,4,Mon,Oct,2016
"13632",FALSE,21,8,S4590,Si,V,08:15,20,4,Mon,Oct,2016
"13633",FALSE,21,8,S4590,Si,V,08:45,20,1,Mon,Oct,2016
"13634",FALSE,21,8,S4590,Si,V,08:30,20,4,Mon,Oct,2016
"13635",FALSE,21,8,S4590,Si,V,09:30,31,4,Mon,Oct,2016
"13636",FALSE,21,8,S4590,Si,V,09:00,23,4,Mon,Oct,2016
"13637",FALSE,21,8,S4590,Si,V,09:15,20,4,Mon,Oct,2016
"13638",FALSE,21,8,S4590,Si,V,10:15,29,3,Mon,Oct,2016
"13639",FALSE,21,8,S4590,Si,V,09:45,24,4,Mon,Oct,2016
"13640",FALSE,21,8,S4590,Si,V,10:00,20,3,Mon,Oct,2016
"13641",FALSE,21,8,S4590,Si,V,10:45,40,3,Mon,Oct,2016
"13642",FALSE,21,8,S4590,Si,V,10:30,30,5,Mon,Oct,2016
"13643",FALSE,21,8,S4590,Si,V,11:00,28,6,Mon,Oct,2016
"13644",FALSE,21,8,S4590,Si,V,11:30,28,6,Mon,Oct,2016
"13645",FALSE,21,8,S4590,Si,V,11:15,36,7,Mon,Oct,2016
"13646",FALSE,21,8,S4590,Si,V,12:15,40,7,Mon,Oct,2016
"13647",FALSE,21,8,S4590,Si,V,11:45,31,7,Mon,Oct,2016
"13648",FALSE,21,8,S4590,Si,V,12:00,28,3,Mon,Oct,2016
"13649",FALSE,21,8,S4590,Si,V,13:00,25,3,Mon,Oct,2016
"13650",FALSE,21,8,S4590,Si,V,12:30,60,11,Mon,Oct,2016
"13651",FALSE,21,8,S4590,Si,V,12:45,20,6,Mon,Oct,2016
"13652",FALSE,21,8,S4590,Si,V,13:15,45,8,Mon,Oct,2016
"13653",FALSE,21,8,S4590,Si,V,13:30,35,8,Mon,Oct,2016
"13654",FALSE,21,8,S4590,Si,V,13:45,28,4,Mon,Oct,2016
"13655",FALSE,21,8,S4590,Si,V,14:00,63,11,Mon,Oct,2016
"13656",FALSE,21,8,S4590,Si,V,14:30,51,12,Mon,Oct,2016
"13657",FALSE,21,8,S4590,Si,V,14:15,71,18,Mon,Oct,2016
"13658",FALSE,21,8,S4590,Si,V,15:00,34,10,Mon,Oct,2016
"13659",FALSE,21,8,S4590,Si,V,14:45,52,11,Mon,Oct,2016
"13660",FALSE,21,8,S4590,Si,V,15:15,43,7,Mon,Oct,2016
"13661",FALSE,21,8,S4590,Si,V,15:30,43,11,Mon,Oct,2016
"13662",FALSE,21,8,S4590,Si,V,15:45,100,10,Mon,Oct,2016
"13663",FALSE,21,8,S4590,Si,V,16:00,95,16,Mon,Oct,2016
"13664",FALSE,21,8,S4590,Si,V,16:15,36,10,Mon,Oct,2016
"13665",FALSE,21,8,S4590,Si,V,16:30,33,6,Mon,Oct,2016
"13666",FALSE,21,8,S4590,Si,V,16:45,32,4,Mon,Oct,2016
"13667",FALSE,21,8,S4590,Si,V,17:15,36,8,Mon,Oct,2016
"13668",FALSE,21,8,S4590,Si,V,17:00,44,7,Mon,Oct,2016
"13669",FALSE,21,8,S4590,Si,V,18:00,27,7,Mon,Oct,2016
"13670",FALSE,21,8,S4590,Si,V,17:30,38,8,Mon,Oct,2016
"13671",FALSE,21,8,S4590,Si,V,17:45,43,7,Mon,Oct,2016
"13672",FALSE,21,8,S4590,Si,V,18:15,50,8,Mon,Oct,2016
"13673",FALSE,21,8,S4590,Si,V,18:30,44,13,Mon,Oct,2016
"13674",FALSE,21,8,S4590,Si,V,19:00,37,7,Mon,Oct,2016
"13675",FALSE,21,8,S4590,Si,V,18:45,41,8,Mon,Oct,2016
"13676",FALSE,21,8,S4590,Si,V,19:15,45,11,Mon,Oct,2016
"13677",FALSE,21,8,S4590,Si,V,19:30,68,12,Mon,Oct,2016
"13678",FALSE,21,8,S4590,Si,V,19:45,59,12,Mon,Oct,2016
"13679",FALSE,21,8,S4590,Si,V,20:15,31,3,Mon,Oct,2016
"13680",FALSE,21,8,S4590,Si,V,20:30,41,11,Mon,Oct,2016
"13681",FALSE,21,8,S4590,Si,V,20:45,43,5,Mon,Oct,2016
"13682",FALSE,21,8,S4590,Si,V,21:00,52,8,Mon,Oct,2016
"13683",FALSE,21,8,S4590,Si,V,20:00,38,11,Mon,Oct,2016
"13684",FALSE,21,8,S4590,Si,V,21:45,20,1,Mon,Oct,2016
"13685",FALSE,21,8,S4590,Si,V,21:15,32,5,Mon,Oct,2016
"13686",FALSE,21,8,S4590,Si,V,21:30,30,4,Mon,Oct,2016
"13687",FALSE,21,8,S4590,Si,V,22:45,20,4,Mon,Oct,2016
"13694",FALSE,17,8,S4590,Si,F,07:00,20,4,Tue,Nov,2016
"13695",FALSE,17,8,S4590,Si,F,07:15,20,2,Tue,Nov,2016
"13696",FALSE,17,8,S4590,Si,F,08:15,20,4,Tue,Nov,2016
"13697",FALSE,17,8,S4590,Si,F,08:30,20,1,Tue,Nov,2016
"13698",FALSE,17,8,S4590,Si,F,09:45,20,4,Tue,Nov,2016
"13699",FALSE,17,8,S4590,Si,F,10:00,20,4,Tue,Nov,2016
"13700",FALSE,17,8,S4590,Si,F,10:15,30,6,Tue,Nov,2016
"13701",FALSE,17,8,S4590,Si,F,10:30,20,4,Tue,Nov,2016
"13702",FALSE,17,8,S4590,Si,F,10:45,20,3,Tue,Nov,2016
"13703",FALSE,17,8,S4590,Si,F,11:15,20,4,Tue,Nov,2016
"13704",FALSE,17,8,S4590,Si,F,12:30,20,4,Tue,Nov,2016
"13705",FALSE,17,8,S4590,Si,F,14:15,20,4,Tue,Nov,2016
"13706",FALSE,17,8,S4590,Si,F,13:15,20,4,Tue,Nov,2016
"13707",FALSE,17,8,S4590,Si,F,13:45,20,4,Tue,Nov,2016
"13708",FALSE,17,8,S4590,Si,F,14:30,20,1,Tue,Nov,2016
"13709",FALSE,17,8,S4590,Si,F,15:00,30,5,Tue,Nov,2016
"13710",FALSE,17,8,S4590,Si,F,16:45,20,4,Tue,Nov,2016
"13711",FALSE,17,8,S4590,Si,F,17:00,20,3,Tue,Nov,2016
"13712",FALSE,17,8,S4590,Si,F,18:00,20,4,Tue,Nov,2016
"13713",FALSE,17,8,S4590,Si,F,18:15,23,4,Tue,Nov,2016
"13714",FALSE,17,8,S4590,Si,F,18:45,23,3,Tue,Nov,2016
"13715",FALSE,17,8,S4590,Si,F,19:00,20,3,Tue,Nov,2016
"13716",FALSE,17,8,S4590,Si,F,19:15,20,4,Tue,Nov,2016
"13717",FALSE,17,8,S4590,Si,F,21:00,20,4,Tue,Nov,2016
"13718",FALSE,17,8,S4590,Si,F,21:45,20,4,Tue,Nov,2016
"13719",FALSE,17,8,S4590,Si,F,22:45,20,4,Tue,Nov,2016
"13735",FALSE,20,10,S4590,Si,L,07:00,20,2,Wed,Nov,2016
"13736",FALSE,20,10,S4590,Si,L,08:45,20,4,Wed,Nov,2016
"13737",FALSE,20,10,S4590,Si,L,07:15,23,2,Wed,Nov,2016
"13738",FALSE,20,10,S4590,Si,L,07:30,20,2,Wed,Nov,2016
"13739",FALSE,20,10,S4590,Si,L,07:45,20,4,Wed,Nov,2016
"13740",FALSE,20,10,S4590,Si,L,08:15,20,4,Wed,Nov,2016
"13741",FALSE,20,10,S4590,Si,L,10:45,54,9,Wed,Nov,2016
"13742",FALSE,20,10,S4590,Si,L,11:00,27,9,Wed,Nov,2016
"13743",FALSE,20,10,S4590,Si,L,11:15,51,9,Wed,Nov,2016
"13744",FALSE,20,10,S4590,Si,L,11:30,27,7,Wed,Nov,2016
"13745",FALSE,20,10,S4590,Si,L,11:45,43,7,Wed,Nov,2016
"13746",FALSE,20,10,S4590,Si,L,09:15,20,4,Wed,Nov,2016
"13747",FALSE,20,10,S4590,Si,L,09:30,25,5,Wed,Nov,2016
"13748",FALSE,20,10,S4590,Si,L,09:45,37,5,Wed,Nov,2016
"13749",FALSE,20,10,S4590,Si,L,10:00,31,8,Wed,Nov,2016
"13750",FALSE,20,10,S4590,Si,L,12:00,67,11,Wed,Nov,2016
"13751",FALSE,20,10,S4590,Si,L,10:15,51,11,Wed,Nov,2016
"13752",FALSE,20,10,S4590,Si,L,10:30,43,7,Wed,Nov,2016
"13753",FALSE,20,10,S4590,Si,L,13:15,31,8,Wed,Nov,2016
"13754",FALSE,20,10,S4590,Si,L,13:30,230,37,Wed,Nov,2016
"13755",FALSE,20,10,S4590,Si,L,14:30,79,23,Wed,Nov,2016
"13756",FALSE,20,10,S4590,Si,L,13:45,60,19,Wed,Nov,2016
"13757",FALSE,20,10,S4590,Si,L,14:00,112,22,Wed,Nov,2016
"13758",FALSE,20,10,S4590,Si,L,14:15,103,25,Wed,Nov,2016
"13759",FALSE,20,10,S4590,Si,L,12:15,33,8,Wed,Nov,2016
"13760",FALSE,20,10,S4590,Si,L,12:30,33,5,Wed,Nov,2016
"13761",FALSE,20,10,S4590,Si,L,12:45,50,7,Wed,Nov,2016
"13762",FALSE,20,10,S4590,Si,L,13:00,57,15,Wed,Nov,2016
"13763",FALSE,20,10,S4590,Si,L,17:00,72,17,Wed,Nov,2016
"13764",FALSE,20,10,S4590,Si,L,15:15,35,7,Wed,Nov,2016
"13765",FALSE,20,10,S4590,Si,L,15:30,54,9,Wed,Nov,2016
"13766",FALSE,20,10,S4590,Si,L,15:45,94,18,Wed,Nov,2016
"13767",FALSE,20,10,S4590,Si,L,16:00,128,31,Wed,Nov,2016
"13768",FALSE,20,10,S4590,Si,L,16:15,49,15,Wed,Nov,2016
"13769",FALSE,20,10,S4590,Si,L,16:30,54,11,Wed,Nov,2016
"13770",FALSE,20,10,S4590,Si,L,16:45,68,16,Wed,Nov,2016
"13771",FALSE,20,10,S4590,Si,L,14:45,84,22,Wed,Nov,2016
"13772",FALSE,20,10,S4590,Si,L,15:00,37,11,Wed,Nov,2016
"13773",FALSE,20,10,S4590,Si,L,17:45,98,21,Wed,Nov,2016
"13774",FALSE,20,10,S4590,Si,L,18:00,81,20,Wed,Nov,2016
"13775",FALSE,20,10,S4590,Si,L,18:15,93,23,Wed,Nov,2016
"13776",FALSE,20,10,S4590,Si,L,18:30,83,22,Wed,Nov,2016
"13777",FALSE,20,10,S4590,Si,L,18:45,75,17,Wed,Nov,2016
"13778",FALSE,20,10,S4590,Si,L,19:00,73,20,Wed,Nov,2016
"13779",FALSE,20,10,S4590,Si,L,19:15,88,20,Wed,Nov,2016
"13780",FALSE,20,10,S4590,Si,L,19:30,85,21,Wed,Nov,2016
"13781",FALSE,20,10,S4590,Si,L,19:45,104,22,Wed,Nov,2016
"13782",FALSE,20,10,S4590,Si,L,17:15,70,16,Wed,Nov,2016
"13783",FALSE,20,10,S4590,Si,L,17:30,62,14,Wed,Nov,2016
"13784",FALSE,20,10,S4590,Si,L,21:45,32,6,Wed,Nov,2016
"13785",FALSE,20,10,S4590,Si,L,20:00,107,25,Wed,Nov,2016
"13786",FALSE,20,10,S4590,Si,L,20:15,101,24,Wed,Nov,2016
"13787",FALSE,20,10,S4590,Si,L,20:30,102,25,Wed,Nov,2016
"13788",FALSE,20,10,S4590,Si,L,20:45,79,19,Wed,Nov,2016
"13789",FALSE,20,10,S4590,Si,L,21:00,92,21,Wed,Nov,2016
"13790",FALSE,20,10,S4590,Si,L,21:15,58,16,Wed,Nov,2016
"13791",FALSE,20,10,S4590,Si,L,21:30,46,11,Wed,Nov,2016
"13792",FALSE,20,10,S4590,Si,L,22:15,29,8,Wed,Nov,2016
"13793",FALSE,20,10,S4590,Si,L,22:30,35,4,Wed,Nov,2016
"13794",FALSE,20,10,S4590,Si,L,22:45,20,3,Wed,Nov,2016
"13795",FALSE,20,10,S4590,Si,L,23:00,35,4,Wed,Nov,2016
"13796",FALSE,20,10,S4590,Si,L,23:15,20,3,Wed,Nov,2016
"13797",FALSE,20,10,S4590,Si,L,23:30,33,5,Wed,Nov,2016
"13798",FALSE,20,10,S4590,Si,L,23:45,30,4,Wed,Nov,2016
"13799",FALSE,20,10,S4590,Si,L,22:00,43,6,Wed,Nov,2016
"13824",TRUE,21,10,S4590,Si,L,08:30,20,4,Thu,Nov,2016
"13826",TRUE,21,10,S4590,Si,L,07:00,36,5,Thu,Nov,2016
"13827",TRUE,21,10,S4590,Si,L,07:15,20,3,Thu,Nov,2016
"13828",TRUE,21,10,S4590,Si,L,07:30,20,3,Thu,Nov,2016
"13829",TRUE,21,10,S4590,Si,L,07:45,20,2,Thu,Nov,2016
"13830",TRUE,21,10,S4590,Si,L,08:00,20,4,Thu,Nov,2016
"13832",TRUE,21,10,S4590,Si,L,09:15,20,2,Thu,Nov,2016
"13833",TRUE,21,10,S4590,Si,L,09:30,49,8,Thu,Nov,2016
"13834",TRUE,21,10,S4590,Si,L,12:00,42,11,Thu,Nov,2016
"13835",TRUE,21,10,S4590,Si,L,09:45,30,7,Thu,Nov,2016
"13836",TRUE,21,10,S4590,Si,L,10:00,40,8,Thu,Nov,2016
"13837",TRUE,21,10,S4590,Si,L,10:15,43,7,Thu,Nov,2016
"13838",TRUE,21,10,S4590,Si,L,10:30,27,7,Thu,Nov,2016
"13839",TRUE,21,10,S4590,Si,L,10:45,34,5,Thu,Nov,2016
"13840",TRUE,21,10,S4590,Si,L,11:00,26,4,Thu,Nov,2016
"13841",TRUE,21,10,S4590,Si,L,11:15,32,5,Thu,Nov,2016
"13842",TRUE,21,10,S4590,Si,L,11:30,38,8,Thu,Nov,2016
"13843",TRUE,21,10,S4590,Si,L,11:45,44,8,Thu,Nov,2016
"13844",TRUE,21,10,S4590,Si,L,12:15,32,6,Thu,Nov,2016
"13845",TRUE,21,10,S4590,Si,L,08:45,20,2,Thu,Nov,2016
"13846",TRUE,21,10,S4590,Si,L,09:00,48,6,Thu,Nov,2016
"13847",TRUE,21,10,S4590,Si,L,13:45,55,15,Thu,Nov,2016
"13848",TRUE,21,10,S4590,Si,L,14:00,60,12,Thu,Nov,2016
"13849",TRUE,21,10,S4590,Si,L,14:45,46,17,Thu,Nov,2016
"13850",TRUE,21,10,S4590,Si,L,14:15,231,45,Thu,Nov,2016
"13851",TRUE,21,10,S4590,Si,L,14:30,124,33,Thu,Nov,2016
"13852",TRUE,21,10,S4590,Si,L,12:30,51,8,Thu,Nov,2016
"13853",TRUE,21,10,S4590,Si,L,12:45,37,5,Thu,Nov,2016
"13854",TRUE,21,10,S4590,Si,L,13:00,52,10,Thu,Nov,2016
"13855",TRUE,21,10,S4590,Si,L,13:15,30,7,Thu,Nov,2016
"13856",TRUE,21,10,S4590,Si,L,13:30,106,16,Thu,Nov,2016
"13857",TRUE,21,10,S4590,Si,L,15:30,49,13,Thu,Nov,2016
"13858",TRUE,21,10,S4590,Si,L,15:45,53,12,Thu,Nov,2016
"13859",TRUE,21,10,S4590,Si,L,16:00,43,10,Thu,Nov,2016
"13860",TRUE,21,10,S4590,Si,L,16:15,51,9,Thu,Nov,2016
"13861",TRUE,21,10,S4590,Si,L,16:30,40,10,Thu,Nov,2016
"13862",TRUE,21,10,S4590,Si,L,16:45,47,10,Thu,Nov,2016
"13863",TRUE,21,10,S4590,Si,L,15:00,40,9,Thu,Nov,2016
"13864",TRUE,21,10,S4590,Si,L,15:15,54,9,Thu,Nov,2016
"13865",TRUE,21,10,S4590,Si,L,17:00,75,16,Thu,Nov,2016
"13866",TRUE,21,10,S4590,Si,L,17:15,53,16,Thu,Nov,2016
"13867",TRUE,21,10,S4590,Si,L,17:30,59,12,Thu,Nov,2016
"13868",TRUE,21,10,S4590,Si,L,17:45,64,15,Thu,Nov,2016
"13869",TRUE,21,10,S4590,Si,L,18:00,120,25,Thu,Nov,2016
"13870",TRUE,21,10,S4590,Si,L,18:15,97,22,Thu,Nov,2016
"13871",TRUE,21,10,S4590,Si,L,18:30,100,24,Thu,Nov,2016
"13872",TRUE,21,10,S4590,Si,L,19:45,80,20,Thu,Nov,2016
"13873",TRUE,21,10,S4590,Si,L,18:45,92,25,Thu,Nov,2016
"13874",TRUE,21,10,S4590,Si,L,19:00,80,22,Thu,Nov,2016
"13875",TRUE,21,10,S4590,Si,L,19:15,59,13,Thu,Nov,2016
"13876",TRUE,21,10,S4590,Si,L,19:30,80,17,Thu,Nov,2016
"13877",TRUE,21,10,S4590,Si,L,20:00,80,17,Thu,Nov,2016
"13878",TRUE,21,10,S4590,Si,L,20:15,71,19,Thu,Nov,2016
"13879",TRUE,21,10,S4590,Si,L,20:30,79,17,Thu,Nov,2016
"13880",TRUE,21,10,S4590,Si,L,20:45,87,22,Thu,Nov,2016
"13881",TRUE,21,10,S4590,Si,L,21:00,97,24,Thu,Nov,2016
"13882",TRUE,21,10,S4590,Si,L,21:15,61,15,Thu,Nov,2016
"13883",TRUE,21,10,S4590,Si,L,21:30,58,13,Thu,Nov,2016
"13884",TRUE,21,10,S4590,Si,L,21:45,37,8,Thu,Nov,2016
"13885",TRUE,21,10,S4590,Si,L,22:00,26,3,Thu,Nov,2016
"13886",TRUE,21,10,S4590,Si,L,22:15,23,3,Thu,Nov,2016
"13887",TRUE,21,10,S4590,Si,L,22:30,28,4,Thu,Nov,2016
"13888",TRUE,21,10,S4590,Si,L,22:45,27,2,Thu,Nov,2016
"13889",TRUE,21,10,S4590,Si,L,23:00,30,3,Thu,Nov,2016
"13890",TRUE,21,10,S4590,Si,L,23:45,20,4,Thu,Nov,2016
"13917",TRUE,16,11,S4590,Si,V,07:00,24,4,Fri,Nov,2016
"13918",TRUE,16,11,S4590,Si,V,07:15,20,4,Fri,Nov,2016
"13919",TRUE,16,11,S4590,Si,V,07:30,20,3,Fri,Nov,2016
"13920",TRUE,16,11,S4590,Si,V,07:45,20,4,Fri,Nov,2016
"13921",TRUE,16,11,S4590,Si,V,08:30,25,4,Fri,Nov,2016
"13922",TRUE,16,11,S4590,Si,V,11:00,47,8,Fri,Nov,2016
"13923",TRUE,16,11,S4590,Si,V,08:45,29,4,Fri,Nov,2016
"13924",TRUE,16,11,S4590,Si,V,09:15,20,3,Fri,Nov,2016
"13925",TRUE,16,11,S4590,Si,V,09:30,20,4,Fri,Nov,2016
"13926",TRUE,16,11,S4590,Si,V,09:45,35,6,Fri,Nov,2016
"13927",TRUE,16,11,S4590,Si,V,10:00,40,7,Fri,Nov,2016
"13928",TRUE,16,11,S4590,Si,V,10:15,40,8,Fri,Nov,2016
"13929",TRUE,16,11,S4590,Si,V,10:30,20,5,Fri,Nov,2016
"13930",TRUE,16,11,S4590,Si,V,10:45,53,7,Fri,Nov,2016
"13931",TRUE,16,11,S4590,Si,V,11:15,53,9,Fri,Nov,2016
"13932",TRUE,16,11,S4590,Si,V,11:30,46,12,Fri,Nov,2016
"13933",TRUE,16,11,S4590,Si,V,11:45,49,6,Fri,Nov,2016
"13934",TRUE,16,11,S4590,Si,V,15:30,99,28,Fri,Nov,2016
"13935",TRUE,16,11,S4590,Si,V,12:00,40,8,Fri,Nov,2016
"13936",TRUE,16,11,S4590,Si,V,12:15,36,7,Fri,Nov,2016
"13937",TRUE,16,11,S4590,Si,V,12:30,48,10,Fri,Nov,2016
"13938",TRUE,16,11,S4590,Si,V,12:45,33,7,Fri,Nov,2016
"13939",TRUE,16,11,S4590,Si,V,13:00,63,14,Fri,Nov,2016
"13940",TRUE,16,11,S4590,Si,V,13:15,44,10,Fri,Nov,2016
"13941",TRUE,16,11,S4590,Si,V,13:30,59,13,Fri,Nov,2016
"13942",TRUE,16,11,S4590,Si,V,13:45,52,12,Fri,Nov,2016
"13943",TRUE,16,11,S4590,Si,V,14:00,79,18,Fri,Nov,2016
"13944",TRUE,16,11,S4590,Si,V,14:15,113,27,Fri,Nov,2016
"13945",TRUE,16,11,S4590,Si,V,14:30,82,22,Fri,Nov,2016
"13946",TRUE,16,11,S4590,Si,V,15:45,83,21,Fri,Nov,2016
"13947",TRUE,16,11,S4590,Si,V,14:45,116,23,Fri,Nov,2016
"13948",TRUE,16,11,S4590,Si,V,15:00,104,29,Fri,Nov,2016
"13949",TRUE,16,11,S4590,Si,V,15:15,150,33,Fri,Nov,2016
"13950",TRUE,16,11,S4590,Si,V,16:00,96,21,Fri,Nov,2016
"13951",TRUE,16,11,S4590,Si,V,16:15,91,23,Fri,Nov,2016
"13952",TRUE,16,11,S4590,Si,V,16:30,92,19,Fri,Nov,2016
"13953",TRUE,16,11,S4590,Si,V,19:30,53,9,Fri,Nov,2016
"13954",TRUE,16,11,S4590,Si,V,16:45,81,19,Fri,Nov,2016
"13955",TRUE,16,11,S4590,Si,V,17:00,71,19,Fri,Nov,2016
"13956",TRUE,16,11,S4590,Si,V,17:15,31,9,Fri,Nov,2016
"13957",TRUE,16,11,S4590,Si,V,19:45,23,6,Fri,Nov,2016
"13958",TRUE,16,11,S4590,Si,V,17:30,51,11,Fri,Nov,2016
"13959",TRUE,16,11,S4590,Si,V,17:45,31,5,Fri,Nov,2016
"13960",TRUE,16,11,S4590,Si,V,18:00,49,10,Fri,Nov,2016
"13961",TRUE,16,11,S4590,Si,V,18:15,57,11,Fri,Nov,2016
"13962",TRUE,16,11,S4590,Si,V,18:30,63,11,Fri,Nov,2016
"13963",TRUE,16,11,S4590,Si,V,18:45,58,12,Fri,Nov,2016
"13964",TRUE,16,11,S4590,Si,V,19:00,38,5,Fri,Nov,2016
"13965",TRUE,16,11,S4590,Si,V,19:15,36,9,Fri,Nov,2016
"13966",TRUE,16,11,S4590,Si,V,20:00,32,4,Fri,Nov,2016
"13967",TRUE,16,11,S4590,Si,V,20:15,52,7,Fri,Nov,2016
"13968",TRUE,16,11,S4590,Si,V,20:30,27,2,Fri,Nov,2016
"13969",TRUE,16,11,S4590,Si,V,20:45,60,10,Fri,Nov,2016
"13970",TRUE,16,11,S4590,Si,V,21:00,26,4,Fri,Nov,2016
"13971",TRUE,16,11,S4590,Si,V,21:30,26,4,Fri,Nov,2016
"13972",TRUE,16,11,S4590,Si,V,21:45,20,4,Fri,Nov,2016
"13973",TRUE,16,11,S4590,Si,V,22:00,20,4,Fri,Nov,2016
"13974",TRUE,16,11,S4590,Si,V,22:30,20,4,Fri,Nov,2016
"13975",TRUE,16,11,S4590,Si,V,22:45,20,4,Fri,Nov,2016
"13996",TRUE,15,7,S4590,Si,F,07:15,36,4,Sat,Nov,2016
